company_id,company_name,employee_count,employee_count_low,n_sectors,sectors,n_divisions,divisions
85147919,Thorsgaard Efterskole,28,28,1,Undervisning,1,Ungdoms- og efterskoler
85149016,Fr. Petersen  Maskinfabrik af 1978 A/S,28,28,2,Maskinindustri; Handel,2,Fremstilling af maskiner til råstofindvindingsindustrien samt bygge og anlæg; Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
85149016,Fr. Petersen Maskinfabrik A/S,28,28,2,Maskinindustri; Handel,2,Fremstilling af maskiner til råstofindvindingsindustrien samt bygge og anlæg; Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
85167510,Primatag A/S,91,91,1,Bygge og anlæg,1,Tagdækningsvirksomhed
85169017,Ortopædiskomageriet ApS,21,21,2,Møbel- og anden industri mv.; Handel,2,Fremstilling af medicinske og dentale instrumenter samt udstyr hertil; Engroshandel med læge- og hospitalsartikler
85175912,Danish Board of District Heating (DBDH),5,5,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
85182919,Mosede Menighedsråd,21,21,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
85188119,ADVODAN Lolland-Falster,26,26,1,Rådgivning mv.,1,Juridisk bistand
85232312,TEMP TEAM A/S,1019,1019,1,Rejsebureauer  rengøring og anden operationel service,1,Vikarbureauer
85278711,Acies,29,29,2,Telekommunikation; It- og informationstjenester,2,Anden telekommunikation; Computerprogrammering
85278711,Logodan A/S,29,29,2,Telekommunikation; It- og informationstjenester,2,Anden telekommunikation; Computerprogrammering
85365118,Danske Speditører,6,6,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
85396919,Bregentved,NA,NA,2,Landbrug; Ejendomshandel og udlejning,3,Dyrkning af korn (undtagen ris); Dyrkning af træer og andre skovbrugsaktiviteter; Udlejning af erhvervsejendomme
85411217,Leif Qvortrup Ejendomsadministration A/S,24,24,1,Ejendomshandel og udlejning,1,Administration af fast ejendom på kontraktbasis
85485911,Sanovo Technology A/S,146,146,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
85494910,Boldklubben Hellas,3,3,1,Kultur og fritid,1,Sportsklubber
85500716,Hørkram Foodservice A/S,1084,1084,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Forarbejdning af andet kød; Ikke-specialiseret engroshandel med føde-
85501119,Preben Johansen  Christiansfeld A/S,14,14,1,Bygge og anlæg,1,Opførelse af bygninger
85551612,Teknos A/S,202,202,2,Kemisk industri; Handel,3,Fremstilling af maling; Fremstilling af plast i ubearbejdet form; Engroshandel med lak
85609718,Tandlægeforeningens Praksisforsikring,35,35,2,Finansiering og forsikring; Rejsebureauer  rengøring og anden operationel service,2,Anden forsikring; Kombinerede administrationsserviceydelser
85609718,Tandlægernes Tryghedsordninger,35,35,2,Finansiering og forsikring; Rejsebureauer  rengøring og anden operationel service,2,Anden forsikring; Kombinerede administrationsserviceydelser
85657917,KKUC,25,25,1,Sociale institutioner,1,Behandlingshjem for stofmisbrugere og alkoholskadede
85709119,Ringe Kost- og Realskole,103,103,1,Undervisning,1,Folkeskoler o.lign.
85725114,Ekko Maskiner A/S,32,32,1,Maskinindustri,1,Fremstilling af landbrugs- og skovbrugsmaskiner
85736310,Tvis Vognmandsforretning A/S,23,23,1,Transport,1,Vejgodstransport
85821512,Greve Lærerforening DLF Kreds 43,5,5,1,Andre serviceydelser  mv.,1,Fagforeninger
85896318,Herlufsholm Skole og Gods,198,198,2,Landbrug; Undervisning,2,Skovning; Ungdoms- og efterskoler
85934716,Sydvestjydsk Pelsdyrfoder A.M.B.A,9,9,2,"Føde-, drikke- og tobaksvareindustri; Ejendomshandel og udlejning",2,Fremstilling af færdige foderblandinger til landbrugsdyr; Udlejning af erhvervsejendomme
85945610,Jørgen Mølgaard A/S,14,14,1,Handel,1,Detailhandel med personbiler
86011719,PJ Diesel Engineering A/S,32,32,1,Maskinindustri,1,Fremstilling af motorer og turbiner undtagen motorer til vindmøller
86139111,TSG Nordic A/S,48,48,2,Bygge og anlæg; Handel,2,VVS- og blikkenslagerforretninger; Engroshandel med andre maskiner og andet udstyr
86437414,Johs. Sørensen & Sønner Århus A/S,237,237,1,Transport,1,Vejgodstransport
86476819,Ragn-Sells Danmark A/S,80,80,1,Vandforsyning og renovation,1,Genbrug af sorterede materialer
86479915,Mediq Danmark A/S,212,212,2,Handel; Ejendomshandel og udlejning,2,Engroshandel med læge- og hospitalsartikler; Udlejning af erhvervsejendomme
86505428,E/F Lyngbo,4,4,1,Ejendomshandel og udlejning,1,Ejerforeninger
86517728,DLW Flooring,13,13,1,Handel,1,Agenturhandel med tømmer og andre byggematerialer
86517728,Dlw Flooring Denmark A/S,13,13,1,Handel,1,Agenturhandel med tømmer og andre byggematerialer
86531216,Fuglsang Kunstmuseum,23,23,3,Handel; Hoteller og restauranter; Kultur og fritid,3,Forhandlere af gaveartikler og brugskunst; Caféer; Museer
86613611,Næstved Flisecenter,27,27,1,Handel,1,Ikke-specialiseret engroshandel
86631628,Fujitsu A/S,220,220,3,Handel; It- og informationstjenester; Ejendomshandel og udlejning,3,Engroshandel med computere; Konsulentbistand vedrørende informationsteknologi; Udlejning af erhvervsejendomme
86632012,VEJ-EU Vejsektorens Efteruddannelse,8,8,1,Undervisning,1,Anden undervisning i.a.n.
86668211,Nellemann Machinery A/S,38,38,1,Handel,1,Engroshandel med landbrugsmaskiner
86740516,Midtals Friskole,9,9,1,Undervisning,1,Folkeskoler o.lign.
86742713,Torben Sørensen Auto-Center ApS,2,2,1,Handel,1,Autoreparationsværksteder mv.
86774615,Den Danske Billard Union,5,5,1,Kultur og fritid,1,Sportsklubber
86780410,Mølbak VVS & Gasteknik A/S,58,58,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
86836319,Foreningen Af Divisionsklubber I Danmark,20,20,1,Kultur og fritid,1,Sportsklubber
86843528,Mejlby Efterskole,32,32,1,Undervisning,1,Ungdoms- og efterskoler
86894513,Tømrer- & Snedkerfirmaet Erik Linneberg A/S,15,15,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
86966018,Casadana A/S,30,30,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
86979713,Uddannelsesnævnet For Handels- Og Kontorområdet,12,12,1,Andre serviceydelser  mv.,1,Faglige sammenslutninger
86986213,ZINKPOWER A/S,86,86,2,Metalindustri; Handel,2,Overfladebehandling af metal; Engroshandel med metaller og metalmalme
86993511,Folkehøjskolernes Forening i Danmark,33,33,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
87101010,Business Park Nord,4,4,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
87107914,TEE JAYS A/S,52,52,1,Handel,1,Engroshandel med beklædning
87108619,Aurion A/S,37,37,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Fremstilling af mølleriprodukter; Anden detailhandel med fødevarer i specialforretninger
87124118,P. A. Savværk. Korinth A/S,48,48,1,"Træ- og papirindustri, trykkerier",1,Udsavning og høvling af træ
87130428,Combi-Therm A/S,21,21,1,Plast-,2,Fremstilling af plastemballage; Fremstilling af andre plastprodukter
87136213,AAG Aalborg Gummivarefabrik A/S,31,31,1,Handel,1,Engroshandel med andre råvarer og halvfabrikata
87147010,Zarges ApS,13,13,1,Handel,1,Ikke-specialiseret engroshandel
87164918,AB Q-Metal A/S,10,10,1,Handel,1,Engroshandel med metaller og metalmalme
87192113,BMS United,NA,NA,1,Handel,1,Engroshandel med fast
87208117,Dantrafo A/S,59,59,1,Fremst. af elektrisk udstyr,1,Fremstilling af elektriske motorer
87210715,TRECO A/S,248,248,1,Metalindustri,1,Fremstilling af andre færdige metalprodukter i.a.n.
87219712,Nikosax A/S,15,15,1,Finansiering og forsikring,1,Andre hjælpetjenester i forbindelse med finansiel formidling
87226328,Damgaard-Jensen A/S,116,116,2,"Træ- og papirindustri, trykkerier; Rejsebureauer  rengøring og anden operationel service",2,Anden trykning; Fotokopiering
87236013,Qubiqa A/S,80,80,2,Maskinindustri; Ejendomshandel og udlejning,2,Fremstilling af løfte- og håndteringsudstyr; Udlejning af erhvervsejendomme
87237915,Aage og Johanne Louis-Hansens Fond,4,4,1,Sociale institutioner,1,Foreninger
87251519,NCR Danmark A/S,42,42,2,Handel; It- og informationstjenester,2,Engroshandel med computere; Computerprogrammering
87255816,Telco Electronics A/S,88,88,1,Elektronikindustri,1,Fremstilling af elektroniske komponenter og plader
87256111,BLS Business Language Services ApS,8,8,1,Undervisning,1,Anden undervisning i.a.n.
87275310,NEYE A/S,NA,NA,1,Finansiering og forsikring,1,Ikke-finansielle holdingselskaber
87296415,Gryphon Audio Designs,22,22,1,Elektronikindustri,1,Fremstilling af elektronik til husholdninger
87301117,Adriat Vinimport A/S,7,7,1,Handel,1,Engroshandel med vin og spiritus
87310116,Davidsens Tømmerhandel A/S,1210,1210,1,Handel,1,Engroshandel med træ
87315517,Rene Schröter A/S,15,15,1,Handel,1,Detailhandel med personbiler
87322416,Elstock A/S,78,78,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
87326616,Povl Klitgaard & Co. ApS,18,18,1,Handel,1,Engroshandel med bøger
87341119,Bogense Plast as,106,106,1,Plast-,1,Fremstilling af andre plastprodukter
87359611,Otto International Scan-Thor Scandinavia ApS,5,5,1,Handel,1,Agenturhandel med tekstiler
87371417,Tropica Aquarium Plants A/S,109,109,1,Landbrug,1,Dyrkning af andre etårige afgrøder
87372111,Oaklins Denmark A/S,13,13,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
87373010,Eurofins Steins Laboratorium A/S,243,243,1,Rådgivning mv.,1,Kontrol af levnedsmidler
87375412,Midtjysk Albyg A/S,44,44,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
87377016,Marsh A/S,98,98,1,Finansiering og forsikring,1,Forsikringsagenters og forsikringsmægleres virksomhed
87380211,DSG Industri,10 - 19,10,2,Plast-; Handel,2,Formning og forarbejdning af planglas; Engroshandel med træ
87394611,Egmose Marine Center,20,20,2,Handel; Rejsebureauer  rengøring og anden operationel service,4,Autoreparationsværksteder mv.; Detailhandel med reservedele og tilbehør til motorkøretøjer; Detailhandel med personbiler; Udlejning og leasing af biler og lette motorkøretøjer
87394611,Revninge Autoværksted ApS,20,20,2,Handel; Rejsebureauer  rengøring og anden operationel service,4,Autoreparationsværksteder mv.; Detailhandel med reservedele og tilbehør til motorkøretøjer; Detailhandel med personbiler; Udlejning og leasing af biler og lette motorkøretøjer
87452115,Ingeniørfirmaet Poul Tarp,53,53,2,Elektronikindustri; Bygge og anlæg,2,Fremstilling af udstyr til måling; El-installation
87452115,Ingeniørfirmaet Poul Tarp A/S,53,53,2,Elektronikindustri; Bygge og anlæg,2,Fremstilling af udstyr til måling; El-installation
87457117,SKOV A/S,386,386,3,Elektronikindustri; Maskinindustri; Handel,3,Fremstilling af udstyr til måling; Fremstilling af køle- og ventilationsanlæg (til industriel brug); Engroshandel med andre maskiner og andet udstyr
87457117,dol-sensors,386,386,3,Elektronikindustri; Maskinindustri; Handel,3,Fremstilling af udstyr til måling; Fremstilling af køle- og ventilationsanlæg (til industriel brug); Engroshandel med andre maskiner og andet udstyr
87465314,Flise Bent A/S,13,13,1,Handel,1,Byggemarkeder og værktøjsmagasiner
87468712,Norlingbo ApS,8,8,1,Handel,1,Detailhandel med tæpper
87526518,Fuji Packaging A/S,20,20,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
87539016,Hovedstadens Ejendomsadministration A/S,15,15,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
87546217,Aibel Denmark A/S,2 - 4,2,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede serviceydelser
87552411,Hydra Grene A/S,293,293,2,Maskinindustri; Handel,2,Fremstilling af hydraulisk udstyr; Engroshandel med andre maskiner og andet udstyr
87556115,Accurate Products  Manufacturing & Consulting ApS,9,9,1,Handel,1,Agenturhandel med maskiner
87562018,J. C. Hansens Metalvarefabrik,16,16,2,Metalindustri; Maskinindustri,2,Fremstilling af andre færdige metalprodukter i.a.n.; Fremstilling af andre haner og ventiler
87562018,JCH A/S,16,16,2,Metalindustri; Maskinindustri,2,Fremstilling af andre færdige metalprodukter i.a.n.; Fremstilling af andre haner og ventiler
87573613,ALD Automotive A/S,156,156,2,Handel; Rejsebureauer  rengøring og anden operationel service,2,Detailhandel med personbiler; Udlejning og leasing af biler og lette motorkøretøjer
87574318,Ishøj Hegn A/S,61,61,3,Metalindustri; Bygge og anlæg; Handel,3,Fremstilling af trådvarer; Anden bygge- og anlægsvirksomhed; Engroshandel med isenkram
87578011,Lumitech ApS,16,16,1,Fremst. af elektrisk udstyr,1,Fremstilling af elektriske belysningsartikler
87580814,FJ Trading A/S Bolig- og Institutionsinventar,50,50,1,Møbel- og anden industri mv.,1,Fremstilling af køkkenmøbler
87602028,Maskinfabrikken Esko A/S,22,22,2,Metalindustri; Møbel- og anden industri mv.,2,Maskinforarbejdning; Reparation af jern- og metalvarer
87609618,PC Schematic A/S,16,16,1,It- og informationstjenester,1,Computerprogrammering
87612619,J P H trapper A/S,8,8,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af bygningstømmer og snedkeriartikler i øvrigt
87614719,Buus Køleteknik,11,11,1,Maskinindustri,1,Fremstilling af køle- og ventilationsanlæg (til industriel brug)
87625915,Nordisk Polering ApS,26,26,1,Rejsebureauer  rengøring og anden operationel service,2,Vinduespolering; Almindelig rengøring i bygninger
87633411,INOX A/S,54,54,1,Handel,1,Engroshandel med metaller og metalmalme
87638316,Delta Elektronik A/S,11,11,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
87638928,Fredensborg Teknik A/S,1,1,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
87639010,Jens Junker  Hillerød A/S,13,13,1,Handel,2,Autoreparationsværksteder mv.; Detailhandel med personbiler
87646610,Arnum Rør ApS,16,16,1,Handel,1,Engroshandel med træ
87648117,Dawall & Sønner ApS,10,10,1,Handel,2,Autoreparationsværksteder mv.; Detailhandel med personbiler
87657116,Zebra Møbler,13,13,1,Handel,1,Møbelforretninger
87662810,Yamazaki Mazak Danmark A/S,41,41,1,Handel,1,Engroshandel med værktøjsmaskiner
87669017,K. R. Hospitalsudstyr A/S,55,55,1,Møbel- og anden industri mv.,1,Fremstilling af medicinske og dentale instrumenter samt udstyr hertil
87673510,IBKA A/S,59,59,1,Rejsebureauer  rengøring og anden operationel service,1,Andre rengøringsydelser
87683710,Jørgen Laursen. Viborg A/S,48,48,2,Handel; Ejendomshandel og udlejning,2,Detailhandel med personbiler; Udlejning af erhvervsejendomme
87691616,HIN A/S,23,23,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
87713210,TF-Technologies,28,28,2,Møbel- og anden industri mv.; Handel,2,Installation af industrimaskiner og -udstyr; Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
87719715,Lammhults Biblioteksdesign A/S,41,41,2,Møbel- og anden industri mv.; Handel,3,Fremstilling af kontor- og butiksmøbler; Fremstilling af andre møbler; Engroshandel med kontormøbler
87751619,Horisont Gruppen a/s,12,12,2,Forlag  tv og radio; Reklame og øvrige erhvervsservice,2,Udgivelse af ugeblade og magasiner; Anden reklamevirksomhed
87814416,Labotek A/S,39,39,1,Maskinindustri,2,Fremstilling af øvrige maskiner til specielle formål i.a.n.; Fremstilling af maskiner til produktion af plast og gummi
87816613,Hella Gutmann Solutions A/S,66,66,1,It- og informationstjenester,1,Anden it-servicevirksomhed
87824616,BIOFIBER-DAMINO A/S,32,32,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Fremstilling af færdige foderblandinger til landbrugsdyr; Detailhandel med andre varer i.a.n. via internet
87844811,C&B Systemer A/S,48,48,1,It- og informationstjenester,1,Computerprogrammering
87869113,Entreprenør Per Larsen Kalundborg. ApS,7,7,1,Bygge og anlæg,1,Forberedende byggepladsarbejder
87908615,Corrpro A/S,5,5,1,Handel,1,Engroshandel med kemiske produkter
87925110,VAGN OG LARS JOHANSEN  TØMRERFIRMAET ApS,28,28,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
87928217,PROCOM A/S,129,129,2,Elektronikindustri; Handel,2,Fremstilling af kommunikationsudstyr; Engroshandel med radio og tv mv.
87929116,Burmeister & Wain Scandinavian Contractor A/S  BWSC,240,240,1,Rådgivning mv.,1,Opstilling og levering af færdige fabriksanlæg
87948412,Revida Revision,16,16,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
87950913,Tielman Denmark A/S,3,3,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
87980014,Cool Sorption A/S,27,27,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
88021614,Holger Christiansen A/S  A Bosch Group Company,197,197,3,Transportmiddelindustri; Handel; Ejendomshandel og udlejning,3,Fremstilling af elektrisk og elektronisk udstyr til motorkøretøjer; Engroshandel med reservedele og tilbehør til motorkøretøjer; Udlejning af erhvervsejendomme
88043014,Fokus Folkeoplysning,118,118,2,Ejendomshandel og udlejning; Undervisning,2,Udlejning af erhvervsejendomme; Anden undervisning i.a.n.
88070917,Rytmisk Center København,86,86,1,Undervisning,1,Anden undervisning i.a.n.
88073150,InfoCenter Aalborg,2,2,1,Rejsebureauer  rengøring og anden operationel service,1,Andre reservationstjenesteydelser og tjenesteydelser i forbindelse hermed
88085914,Børneinstitutionen Midgården,26,26,1,Sociale institutioner,1,Aldersintegrerede institutioner
88108817,Forbo Siegling Denmark A/S,42,42,3,Tekstil- og læderindustri; Maskinindustri; Møbel- og anden industri mv.,3,Fremstilling af andre tekniske og industrielle tekstiler; Fremstilling af løfte- og håndteringsudstyr; Installation af industrimaskiner og -udstyr
88112512,GB Grafisk A/S,15,15,1,Reklame og øvrige erhvervsservice,1,Reklamebureauer
88135628,Danske Studerendes Fællesråd (DSF),11,11,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
88136411,Oxfam IBIS,82,82,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
88159128,Wacker Neuson ApS,75,75,1,Handel,1,Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
88212215,Mac Baren Tobacco Company A/S,171,171,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Fremstilling af tobaksprodukter; Engroshandel med tobaksvarer
88374614,Valmont SM A/S,600,600,2,Metalindustri; Maskinindustri,4,Fremstilling af metalkonstruktioner og dele heraf; Overfladebehandling af metal; Fremstilling af andre tanke og beholdere af metal; Fremstilling af løfte- og håndteringsudstyr
88377818,Vallensbæk Havn Havnekontoret,5,5,1,Kultur og fritid,1,Lystbådehavne
88382013,Danvak ApS,3,3,1,Rejsebureauer  rengøring og anden operationel service,1,Organisering af kongresser
88427017,Lægerne Mølledamsgade 1,4,4,1,Sundhedsvæsen,1,Alment praktiserende læger
88430212,Brenderup A/S,11,11,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
